customerID,Churn,tenure,MonthlyCharges,TotalCharges,log_TotalCharges,gender_Male,StreamingTV_Yes,no_IS,OnlineBackup_Yes,TechSupport_Yes,StreamingMovies_Yes,DeviceProtection_Yes,SeniorCitizen_1,InternetService_DSL,InternetService_Fiber_optic,PhoneService_Yes,MultipleLines_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,Partner_Yes,OnlineSecurity_Yes,Dependents_Yes,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,PaperlessBilling_Yes,y
6194-HBGQN,No,51,81.15,4126.2,3.615550274725666,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
7634-WSWDB,No,8,38.5,330.8,2.519565500880509,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
6986-IXNDM,No,14,92.9,1337.45,3.1262775550820603,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1731-TVIUK,Yes,4,93.5,362.2,2.5589484459780394,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
2987-BJXIK,No,70,84.7,5991.05,3.7775029441327588,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
9769-TSBZE,No,70,66.0,4891.5,3.6894420578616383,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0
0406-BPDVR,Yes,54,101.5,5373.1,3.7302249233984073,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
0618-XWMSS,Yes,28,74.9,2068.55,3.315666022916643,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
1395-WSWXR,No,24,20.75,487.05,2.6875735476816827,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6023-GSSXW,No,69,61.45,4131.2,3.616076220586326,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
6752-APNJL,No,42,54.5,2301.15,3.361944928989823,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
5276-KQWHG,Yes,2,69.6,131.65,2.119420863442087,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
0420-HLGXF,No,39,99.75,4036.0,3.605951157564873,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7446-KQISO,No,45,109.75,4900.65,3.690253686700245,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0
9823-EALYC,No,72,80.85,5727.45,3.7579613065355724,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
0582-AVCLN,No,38,20.3,743.05,2.8710180385162745,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5803-NQJZO,No,72,67.8,4804.65,3.681661756498852,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
2565-JSLRY,Yes,1,24.05,24.05,1.3811150807098507,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
2607-DHDAK,No,72,19.8,1414.65,3.1506490039092614,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
1073-XXCZD,No,55,25.7,1443.65,3.1594619151913297,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
0743-HRVFF,No,51,56.15,2898.95,3.462240724871604,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
4006-HKYHO,No,63,86.7,5309.5,3.725053625137006,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
3727-JEZTU,No,1,20.4,20.4,1.3096301674258988,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8143-ETQTI,No,23,19.65,451.55,2.654705846613685,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
6689-KXGBO,Yes,1,50.55,50.55,1.70372115992702,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
9667-TKTVZ,No,2,54.35,117.05,2.068371418032643,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
3657-COGMW,No,52,108.1,5839.3,3.7663607881469314,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
8570-KLJYJ,No,36,54.45,1893.5,3.277265309456845,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
7754-IXRMC,No,1,45.35,45.35,1.656577291396114,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9473-CBZOP,No,28,59.0,1654.45,3.2186536466531894,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
2969-WGHQO,No,7,69.45,477.05,2.6785639001849493,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
6615-NGGZJ,Yes,14,100.55,1415.55,3.1509252141042214,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
4334-HOWRP,No,72,64.95,4546.0,3.657629431388952,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
4255-DDUOU,Yes,1,20.5,20.5,1.3117538610557542,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1
5863-OOKCL,No,10,18.85,163.2,2.2127201544178425,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1686-STUHN,No,42,19.8,849.9,2.9293678292400998,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1329-VHWNP,No,7,25.05,189.95,2.2786392978907393,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2984-MIIZL,Yes,4,74.8,321.9,2.5077209766856137,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
0266-GMEAO,No,72,114.3,8058.55,3.9062569048758435,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0
5590-YRFJT,Yes,20,24.45,482.8,2.6837672614253116,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
5574-NXZIU,No,63,109.2,7049.75,3.8481737162047907,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0019-GFNTW,No,56,45.05,2560.1,3.4082569296087173,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4256-ZWTZI,No,5,51.0,286.8,2.4575791469957626,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
8309-PPCED,No,72,110.45,7982.5,3.9021389272114826,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
4098-NAUKP,No,68,84.65,5683.6,3.754623505584502,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
5196-WPYOW,No,67,60.05,3994.05,3.601413497336931,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
4608-LCIMN,No,8,44.65,369.15,2.5672028727584837,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
1485-YDHMM,No,52,93.25,4631.7,3.665740421927511,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
4054-CUMIA,No,18,20.25,401.95,2.6041720329983375,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
0603-TPMIB,No,59,25.45,1534.05,3.185839515004235,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
2525-GVKQU,No,60,20.6,1093.0,3.038620161949703,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8161-QYMTT,No,7,94.1,701.3,2.8459038388987823,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
9581-GVBXT,No,59,34.8,1980.3,3.2967309874712476,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
5862-BRIXZ,No,46,60.75,2893.4,3.461408477126843,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5404-GGUKR,No,5,51.35,262.3,2.418798290590354,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3308-JSGML,No,59,64.05,3886.85,3.5895977808089663,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
2126-GSEGL,No,70,84.8,5917.55,3.772141936162989,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
3677-TNKIO,Yes,14,71.0,914.0,2.960946195733831,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
0440-QEXBZ,No,44,50.15,2139.1,3.33023108771928,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2434-EEVDB,No,64,94.6,5948.7,3.774422067491142,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
6762-QVYJO,No,58,59.75,3624.35,3.5592301304311094,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
6199-IWKGC,No,46,100.25,4753.85,3.677045474152777,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
2675-DHUTR,No,58,98.9,5780.7,3.7619804314534258,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
8152-VETUR,No,72,97.7,6869.7,3.836937771820922,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
9667-EQRXU,Yes,30,40.3,1172.95,3.069279499594718,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
7446-YPODE,No,11,60.25,662.95,2.821480774946339,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
9522-BNTHX,No,34,56.25,1765.95,3.246978403074222,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4676-WLUHT,No,54,46.2,2431.95,3.385954641757228,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3329-WDIOK,Yes,3,50.6,155.35,2.191311257590993,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
7980-MHFLQ,No,72,24.9,1859.2,3.269326110710237,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
2873-ZLIWT,Yes,40,84.85,3303.05,3.5189151478844933,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
3415-TAILE,Yes,2,65.7,134.35,2.1282376707691872,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
0757-WCUUZ,No,54,63.35,3409.1,3.532639740686568,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
1629-DQQVB,No,14,50.1,709.5,2.850952399793493,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1915-IOFGU,Yes,1,70.5,70.5,1.8481891169913987,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3045-XETSH,Yes,10,94.85,953.45,2.9792979230836947,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
0374-AACSZ,No,1,50.15,50.15,1.7002709373564369,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
7239-HZZCX,Yes,1,19.75,19.75,1.295567099962479,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4872-VXRIL,No,56,64.65,3665.55,3.564139147884117,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
9140-CZQZZ,No,68,79.6,5515.8,3.741608510500351,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
3423-HHXAO,No,14,19.5,272.0,2.4345689040341987,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
9938-TKDGL,No,68,99.55,6668.0,3.8239955911559678,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
0531-ZZJWQ,No,55,74.0,4052.4,3.6077123066830366,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
6537-QLGEX,No,16,38.9,664.4,2.8224296237793567,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2688-BHGOG,No,9,79.55,718.55,2.8564569937208675,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7683-CBDKJ,Yes,14,65.45,937.6,2.9720175986740154,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1
0946-CLJTI,Yes,58,98.7,5812.6,3.76437043756676,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3160-TYXLT,No,53,46.3,2546.85,3.4060033673858285,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1325-USMEC,No,70,99.35,6944.5,3.8416409822467084,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0916-QOFDP,No,14,95.8,1346.3,3.1291418457922853,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
0628-CNQRM,Yes,22,67.5,1544.05,3.188661359712479,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1
5606-AMZBO,No,10,78.15,765.15,2.883746582586868,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
6199-IPCAO,No,29,26.1,692.55,2.8404511336068223,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
7665-TOALD,Yes,1,69.6,69.6,1.842609239610562,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
0112-QWPNC,Yes,49,84.35,4059.35,3.6084564981060443,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1
0324-BRPCJ,Yes,68,100.2,6851.65,3.8357951699748862,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
2777-PHDEI,Yes,1,78.05,78.05,1.8923729073984363,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5640-CAXOA,No,30,40.35,1187.05,3.0744690123554026,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2235-EZAIK,No,72,79.2,5401.9,3.7325465402642104,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
3847-BAERP,No,10,20.9,247.0,2.392696953259666,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
1196-AMORA,Yes,7,73.6,520.0,2.716003343634799,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
4282-YMKNA,Yes,9,74.75,706.6,2.8491736330988267,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
1453-RZFON,No,1,49.9,49.9,1.69810054562339,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
8263-OKETD,No,20,68.9,1370.35,3.1368315041312402,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
0670-KDOMA,No,1,20.25,20.25,1.3064250275506875,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2476-YGEFM,No,29,76.0,2215.25,3.3454227452289564,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
8687-BAFGU,No,1,74.0,74.0,1.8692317197309762,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0641-EVBOJ,No,3,82.3,214.4,2.3312247810207323,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
0829-XXPLX,No,20,89.4,1871.15,3.2721086039409975,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
9974-JFBHQ,No,64,99.15,6171.2,3.7903696215219664,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
5356-RHIPP,Yes,1,20.2,20.2,1.3053513694466237,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
6624-JDRDS,No,6,29.45,161.45,2.2080380493531804,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0608-JDVEC,No,50,19.8,1013.2,3.00569518111851,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
9780-FKVVF,No,6,59.15,336.7,2.5272431163880884,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1919-RTPQD,No,7,44.75,333.65,2.52329112918679,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
5214-NLTIT,No,72,90.8,6511.8,3.8137010533937006,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
3345-PBBFH,No,8,49.55,393.45,2.5948895496460347,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
5055-BRMNE,No,67,106.7,7009.5,3.8456870400799947,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
9189-JWSHV,Yes,24,93.55,2264.05,3.3548860137195535,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
2190-PHBHR,No,72,94.45,6921.7,3.8402127721947448,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
2650-GYRYL,No,33,19.45,600.25,2.7783321687290647,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
0746-JTRFU,Yes,2,25.05,56.35,1.7508939203821254,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
5208-FVQKB,No,70,67.95,4664.15,3.6687725089732455,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
7184-LRUUR,No,22,65.25,1441.8,3.1589050211875436,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6627-CFOSN,No,59,99.45,5623.7,3.7500221449030073,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
3982-JGSFD,No,36,20.35,695.85,2.842515631574441,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1574-DYCWE,No,51,19.95,1028.75,3.012309848220326,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
7247-XOZPB,No,53,77.4,4155.95,3.6186703139441585,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
2466-FCCPT,No,20,19.7,395.6,2.5972562829251418,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
6211-WWLTF,No,63,99.7,6330.4,3.8014311527194526,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
4826-TZEVA,No,40,74.8,2971.7,3.473004964267271,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6016-NXBNJ,No,35,19.15,638.0,2.8048206787211623,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
9138-EFSMO,No,26,78.95,2034.25,3.3084043246676513,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
0576-WNXXC,Yes,27,95.55,2510.2,3.3997083252404208,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
4632-XJMEX,No,53,62.85,3419.5,3.5339626080690487,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
8910-LEDAG,No,34,71.55,2427.35,3.3851324018405733,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3452-GWUIN,No,19,94.95,1760.25,3.2455743529902925,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
2716-GFZOR,No,43,86.1,3551.65,3.5504301613413474,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3724-UCSHY,No,6,19.55,122.9,2.0895518828864543,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
8626-XHBIE,No,56,24.8,1424.2,3.1535709814337802,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
4628-CTTLA,Yes,57,39.3,2111.45,3.3245808016116487,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
3192-LNKRK,No,34,84.05,2909.95,3.463885526817299,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
4439-YRNVD,No,10,36.25,374.0,2.5728716022004803,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2876-VBBBL,Yes,1,20.25,20.25,1.3064250275506875,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
6834-NXDCA,Yes,13,23.9,300.8,2.4782778319196046,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
2208-UGTGR,No,56,98.6,5581.05,3.7467159133295658,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3005-TYFRD,No,55,103.65,5676.65,3.754092118154508,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
8670-MEFCP,No,36,92.9,3379.25,3.5288203224656893,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0
3079-BCHLN,No,47,19.9,942.95,2.9744886648478293,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
7777-UNYHB,No,12,20.1,232.4,2.366236123718293,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
5597-GLBUC,Yes,1,85.45,85.45,1.9317120670567556,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
7278-CKDNC,No,24,80.5,2088.45,3.3198240821943736,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
2748-MYRVK,Yes,63,99.9,6137.0,3.787956123283932,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
8450-UYIBU,No,35,39.85,1434.6,3.1567308264994183,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2969-VAPYH,No,67,60.5,3870.0,3.5877109650189114,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4822-YCXMX,Yes,25,84.8,2043.45,3.3103640156763103,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
7181-OQCUT,No,21,103.85,2215.0,3.3453737305590883,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
8474-UMLNT,No,13,67.8,842.25,2.925441019653158,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9821-POOTN,Yes,35,75.2,2576.2,3.410979575894569,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3836-FZSDJ,No,71,24.85,1901.0,3.278982116865443,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
9142-XMYJH,No,29,19.35,601.6,2.779307827583586,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6559-ILWKJ,Yes,71,49.35,3515.25,3.54595621691191,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0187-QSXOE,No,7,89.0,605.45,2.782078283530754,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7733-UDMTP,No,57,55.0,3094.05,3.4905273276402196,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2649-HWLYB,No,65,76.15,4929.55,3.692807275983775,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
5214-CHIWJ,No,27,20.3,595.05,2.7745534595298316,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4229-CZMLL,Yes,6,74.9,469.8,2.671913012441587,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
6904-JLBGY,No,72,117.35,8436.25,3.9261494411494455,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
2465-BLLEU,No,1,19.75,19.75,1.295567099962479,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
1685-VAYJF,No,11,45.2,492.0,2.69196510276736,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8874-EJNSR,No,39,25.2,987.95,2.9947349655657907,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
6917-YACBP,No,59,89.75,5496.9,3.7401178363211565,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
5049-MUBWG,No,26,75.0,1908.35,3.2806580292406076,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
4223-WOZCM,No,2,49.95,107.1,2.029789470831856,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
